"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy","Partner Economy Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2008","","","","687"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2011","","","","322.347118"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2010","","","","379"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2012","","","","396.191"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2013","","","","457.396"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2015","","","","403.771"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2014","","","","364.479"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2016","","","","409.371"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2017","","","","627.574"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2009","","","","287"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2006","","","","601"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2005","","","","503"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2007","","","","857"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2008","","","","866"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2009","","","","812"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2016","","","","1634.214"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2015","","","","1367.956"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2017","","","","2614.465"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2011","","","","1431.620519"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2012","","","","2893.14"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2014","","","","2272.602"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2013","","","","3495.331"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2010","","","","643"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2017","","","","3338.505"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2007","","","","1045"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2008","","","","1559"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2009","","","","1111"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2014","","","","2666.215"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2013","","","","3963.429"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2012","","","","3321.647"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2010","","","","1030"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2011","","","","1769.675574"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2015","","","","1799.761966"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2016","","","","2120.193"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2005","","","","561"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","356","India","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2006","","","","679"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","392","Japan","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2017","","","","950.726"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","392","Japan","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2016","","","","844.115"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","392","Japan","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2015","","","","758.17"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","484","Mexico","392","Japan","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2013","","","","858.562"
